156110000,2022/10/11,2022/11/16,39,month,Yes
123402996,2022/10/17,2023/1/4,39,month,Yes
158112356,2022/10/17,2022/12/30,39,month,Yes
152410420,2022/10/17,2022/11/18,39,month,Yes
158164441,2022/10/17,2022/11/17,39,month,Yes
153956466,2022/10/17,2022/11/17,39,month,Yes
158100990,2022/10/17,2022/11/14,39,month,Yes
158096894,2022/10/17,2022/11/14,39,month,Yes
158066376,2022/10/17,2022/11/8,39,month,Yes
131779624,2022/10/18,2022/11/25,39,month,Yes
158267390,2022/10/18,2022/12/25,39,month,Yes
152354478,2022/10/18,2023/2/2,39,month,Yes
146376235,2022/10/18,2022/12/7,39,month,Yes
153953296,2022/10/18,2022/11/2,39,month,Yes
154659594,2022/10/18,2022/11/14,39,month,Yes
157998778,2022/10/18,2022/11/25,39,month,Yes
150668840,2022/10/18,2022/11/1,39,month,Yes
158184958,2022/10/18,2022/11/2,39,month,Yes
158362440,2022/10/19,2023/5/19,39,month,Yes
158477370,2022/10/19,2023/2/21,39,month,Yes
158047538,2022/10/19,2023/1/22,39,month,Yes
157910445,2022/10/19,2023/1/15,39,month,Yes
154091460,2022/10/19,2023/6/21,39,month,Yes
158532103,2022/10/20,2023/5/13,39,month,Yes
158591698,2022/10/20,2023/3/17,39,month,Yes
158533909,2022/10/20,2023/1/27,39,month,Yes
156372496,2022/10/20,2022/12/15,39,month,Yes
158620475,2022/10/20,2023/7/28,39,month,Yes
158539824,2022/10/20,2023/6/20,39,month,Yes
158755464,2022/10/21,2022/11/28,39,month,Yes
149112756,2022/10/21,2023/5/28,39,month,Yes
149065622,2022/10/21,2022/12/28,39,month,Yes
158656065,2022/10/21,2022/12/30,39,month,Yes
158756090,2022/10/21,2022/11/2,39,month,Yes
158447710,2022/10/21,2022/11/18,39,month,Yes
157568391,2022/10/21,2022/11/21,39,month,Yes
158761363,2022/10/22,2023/2/26,39,month,Yes
144858980,2022/10/22,2022/12/22,39,month,Yes
151000288,2022/10/22,2022/12/22,39,month,Yes
136276852,2022/10/22,2022/11/22,39,month,Yes
158767852,2022/10/22,2022/11/29,39,month,Yes
151491892,2022/10/23,2022/10/24,39,month,Yes
157474087,2022/10/23,2022/12/30,39,month,Yes
157997679,2022/10/23,2023/6/18,39,month,Yes
158566772,2022/10/23,2023/2/21,39,month,Yes
157788656,2022/10/23,2022/12/20,39,month,Yes
158832658,2022/10/23,2022/11/2,39,month,Yes
130837976,2022/10/23,2022/11/23,39,month,Yes
159095030,2022/10/24,2023/2/16,39,month,Yes
159028041,2022/10/24,2022/12/1,39,month,Yes
159018168,2022/10/24,2022/12/1,39,month,Yes
157981870,2022/10/24,2022/11/7,39,month,Yes
153061698,2022/10/24,2022/11/24,39,month,Yes
159256553,2022/10/25,2023/1/10,39,month,Yes
159211568,2022/10/25,2023/1/2,39,month,Yes
154778395,2022/10/25,2022/11/28,39,month,Yes
159281338,2022/10/26,,39,month,Yes
159364232,2022/10/26,,39,month,Yes
159326830,2022/10/26,2022/10/27,39,month,Yes
158144924,2022/10/26,2023/2/23,39,month,Yes
159239867,2022/10/26,2022/12/15,39,month,Yes
159108970,2022/10/26,2022/12/20,39,month,Yes
158644133,2022/10/26,2022/11/26,39,month,Yes
153830193,2022/10/26,2022/10/27,39,month,Yes
152937944,2022/10/27,2022/10/28,39,month,No
159446393,2022/10/27,2023/4/19,39,month,Yes
156837717,2022/10/27,2023/6/11,39,month,Yes
149000400,2022/10/27,2023/2/26,39,month,Yes
157923615,2022/10/27,2023/1/3,39,month,Yes
159699736,2022/10/27,2022/11/25,39,month,Yes
150816815,2022/10/27,2022/11/16,39,month,Yes
138061210,2022/10/31,2022/10/31,39,month,Yes
141403460,2022/10/31,2023/1/16,39,month,Yes
159991922,2022/10/31,2022/12/17,39,month,Yes
159241648,2022/10/31,2022/12/14,39,month,Yes
150703411,2022/10/31,2022/12/1,39,month,Yes
159773641,2022/10/31,2022/11/15,39,month,Yes
128002797,2022/10/31,2022/11/30,39,month,Yes
155807489,2022/11/1,2022/11/2,39,month,No
143077712,2022/11/1,2022/11/2,39,month,No
159745646,2022/11/1,2023/4/14,39,month,Yes
139004918,2022/11/1,2022/12/1,39,month,Yes
153255183,2022/11/1,2023/2/16,39,month,Yes
157708746,2022/11/1,2023/1/31,39,month,Yes
155652993,2022/11/1,2023/1/8,39,month,Yes
159977918,2022/11/1,2023/1/24,39,month,Yes
160108159,2022/11/1,2022/12/4,39,month,Yes
160051910,2022/11/1,2022/11/9,39,month,Yes
146169043,2022/11/1,2023/8/10,39,month,Yes
138535334,2022/11/2,2022/12/15,39,month,Yes
159901871,2022/11/2,2022/12/9,39,month,Yes
159620660,2022/11/2,2022/12/12,39,month,Yes
160199525,2022/11/2,2022/11/23,39,month,Yes
160183686,2022/11/3,2022/11/4,39,month,No
152504354,2022/11/3,2023/3/3,39,month,Yes
143164854,2022/11/3,2023/2/18,39,month,Yes
160366020,2022/11/3,2022/12/3,39,month,Yes
160298168,2022/11/3,2022/12/2,39,month,Yes
160243008,2022/11/3,2022/12/29,39,month,Yes
150878120,2022/11/3,2022/12/10,39,month,Yes
153539322,2022/11/4,2023/2/7,39,month,Yes
160164472,2022/11/4,2023/2/24,39,month,Yes
160193644,2022/11/4,2023/1/11,39,month,Yes
156294098,2022/11/4,2022/12/3,39,month,Yes
146625866,2022/11/4,2022/11/19,39,month,Yes
157663870,2022/11/5,2022/11/6,39,month,Yes
159679042,2022/11/5,2022/11/6,39,month,No
160558904,2022/11/5,2023/1/24,39,month,Yes
127836197,2022/11/5,2022/11/5,39,month,Yes
155334332,2022/11/5,2022/12/4,39,month,Yes
160523170,2022/11/5,2022/12/12,39,month,Yes
156907890,2022/11/5,2022/11/5,39,month,Yes
160608516,2022/11/5,2023/8/3,39,month,Yes
113181220,2022/11/5,2023/7/23,39,month,Yes
159790393,2022/11/6,2023/2/13,39,month,Yes
147813476,2022/11/6,2023/1/27,39,month,Yes
156078158,2022/11/6,2023/1/25,39,month,Yes
154879898,2022/11/6,2022/11/17,39,month,Yes
136157937,2022/11/6,2022/12/13,39,month,Yes
160623955,2022/11/7,2023/7/5,39,month,Yes
160010850,2022/11/7,2023/3/9,39,month,Yes
160823268,2022/11/7,2023/2/6,39,month,Yes
158992873,2022/11/7,2023/2/14,39,month,Yes
159878556,2022/11/7,2022/12/7,39,month,Yes
160833652,2022/11/7,2022/12/14,39,month,Yes
157663870,2022/11/7,2022/12/8,39,month,Yes
160615413,2022/11/7,2022/12/25,39,month,Yes
156207052,2022/11/7,2022/12/4,39,month,Yes
160103792,2022/11/7,2022/11/7,39,month,Yes
160969302,2022/11/9,2023/8/30,39,month,Yes
149648746,2022/11/9,2023/6/2,39,month,Yes
155643390,2022/11/9,2023/3/31,39,month,Yes
119294384,2022/11/9,2023/3/2,39,month,Yes
160171541,2022/11/9,2023/1/3,39,month,Yes
150569213,2022/11/9,2022/12/16,39,month,Yes
156710028,2022/11/10,2023/3/7,39,month,Yes
157670310,2022/11/10,2023/2/1,39,month,Yes
157091067,2022/11/10,2023/2/12,39,month,Yes
159639128,2022/11/10,2022/11/10,39,month,Yes
149728468,2022/11/11,2022/11/12,39,month,Yes
160714172,2022/11/11,2022/12/31,39,month,Yes
161464205,2022/11/11,2022/12/16,39,month,Yes
141084753,2022/11/12,2023/4/19,39,month,Yes
161768948,2022/11/12,2023/4/5,39,month,Yes
161692109,2022/11/12,2023/2/19,39,month,Yes
161424706,2022/11/12,2022/12/9,39,month,Yes
153186137,2022/11/12,2022/11/12,39,month,Yes
132579012,2022/11/14,2023/3/14,39,month,Yes
129140042,2022/11/14,2023/2/9,39,month,Yes
147100996,2022/11/14,2023/1/15,39,month,Yes
158437198,2022/11/14,2023/3/26,39,month,Yes
162343403,2022/11/14,2023/3/16,39,month,Yes
162218672,2022/11/14,2023/3/9,39,month,Yes
120738319,2022/11/14,2023/4/3,39,month,Yes
162147786,2022/11/14,2023/4/14,39,month,Yes
153165084,2022/11/14,2023/2/8,39,month,Yes
161815335,2022/11/14,2023/2/19,39,month,Yes
162294529,2022/11/14,2023/2/7,39,month,Yes
162176080,2022/11/14,2023/2/5,39,month,Yes
162412232,2022/11/14,2022/12/21,39,month,Yes
158575772,2022/11/14,2022/12/16,39,month,Yes
162247173,2022/11/14,2022/12/11,39,month,Yes
153630282,2022/11/14,2022/12/8,39,month,Yes
156699431,2022/11/14,2022/11/23,39,month,Yes
148018000,2022/11/14,2023/8/1,39,month,Yes
162529715,2022/11/15,2023/3/22,39,month,Yes
162581284,2022/11/15,2022/12/11,39,month,Yes
152655443,2022/11/15,2023/1/24,39,month,Yes
162443327,2022/11/15,2023/1/12,39,month,Yes
148348600,2022/11/15,2022/12/13,39,month,Yes
156633222,2022/11/16,2022/11/16,39,month,No
133595094,2022/11/16,2023/3/3,39,month,Yes
147770763,2022/11/16,2023/3/3,39,month,Yes
155370139,2022/11/16,2023/3/23,39,month,Yes
151890876,2022/11/16,2023/2/23,39,month,Yes
162920304,2022/11/16,2023/1/15,39,month,Yes
148838269,2022/11/16,2022/11/16,39,month,Yes
162913792,2022/11/16,2023/8/23,39,month,Yes
135480868,2022/11/17,2023/1/26,39,month,Yes
136315690,2022/11/17,2023/2/24,39,month,Yes
163224262,2022/11/17,2023/2/12,39,month,Yes
163330072,2022/11/17,2023/1/24,39,month,Yes
134646164,2022/11/17,2022/12/24,39,month,Yes
163282336,2022/11/17,2023/8/10,39,month,Yes
147122277,2022/11/18,2022/11/19,39,month,No
163623375,2022/11/18,2022/11/19,39,month,No
132918654,2022/11/18,2023/1/18,39,month,Yes
160601062,2022/11/18,2023/1/9,39,month,Yes
144573808,2022/11/18,2023/1/18,39,month,Yes
114435366,2022/11/18,2022/11/18,39,month,Yes
163399934,2022/11/18,2022/11/18,39,month,Yes
133599090,2022/11/19,2023/3/11,39,month,Yes
155414052,2022/11/22,2022/11/23,39,month,No
152253972,2022/11/22,2023/3/29,39,month,Yes
152754329,2022/11/22,2023/1/23,39,month,Yes
159724071,2022/11/23,2023/1/19,39,month,Yes
165164673,2022/11/23,2022/11/26,39,month,Yes
125828506,2022/11/30,2023/2/14,39,month,Yes
148869381,2022/11/30,2023/1/31,39,month,Yes
134825962,2022/11/30,2023/1/1,39,month,Yes
151163143,2022/11/30,2023/1/6,39,month,Yes
156111982,2022/11/30,2022/12/23,39,month,Yes
166546201,2022/11/30,2022/12/11,39,month,Yes
162177746,2022/12/1,2022/12/29,39,month,Yes
135587508,2022/12/1,2023/2/9,39,month,Yes
161428649,2022/12/1,2023/4/8,39,month,Yes
166977144,2022/12/1,2023/4/8,39,month,Yes
161640666,2022/12/1,2023/3/1,39,month,Yes
165932696,2022/12/1,2023/3/1,39,month,Yes
165204032,2022/12/1,2023/2/14,39,month,Yes
162469903,2022/12/1,2023/2/8,39,month,Yes
166515564,2022/12/1,2023/1/19,39,month,Yes
139323228,2022/12/1,2023/1/24,39,month,Yes
162569750,2022/12/1,2022/12/4,39,month,Yes
165959602,2022/12/1,2022/12/23,39,month,Yes
160968524,2022/12/1,2023/7/20,39,month,Yes
161182367,2022/12/2,2022/12/3,39,month,Yes
167292985,2022/12/2,2022/12/3,39,month,No
166183014,2022/12/2,2022/12/3,39,month,No
165143920,2022/12/2,2023/6/2,39,month,Yes
165958089,2022/12/2,2023/2/9,39,month,Yes
165431576,2022/12/2,2023/2/1,39,month,Yes
163708513,2022/12/2,2022/12/30,39,month,Yes
